name,candidate,office,office_full,party,party_full,state,district,district_number,election_districts,election_years,cycles,candidate_status,incumbent_challenge,incumbent_challenge_full,load_date,first_file_date,last_file_date,last_f2_date,candidate_id,active_through
PERRY,Perry,H,House,DEM,DEMOCRATIC PARTY,PA,7,7,{07},{2018},{2018},C,O,Open seat,1/26/18 21:11,5/20/17,5/20/17,5/20/17,H8PA07143,2018
MILLS,Mills,H,House,REP,REPUBLICAN PARTY,FL,1,1,"{01,01,01}","{2016,2018,2020}","{2016,2018,2020}",N,C,Challenger,1/28/19 21:05,3/23/16,9/17/18,9/17/18,H6FL01143,2020
CARTER,Carter,H,House,REP,REPUBLICAN PARTY,TX,31,31,"{31,31,31,31,31,31,31,31,31,31}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,3/26/19 21:06,1/8/02,11/20/18,11/20/18,H2TX31044,2020
LIEBNITZKY,Liebnitzky,H,House,REP,REPUBLICAN PARTY,FL,9,9,"{09,09}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,7/27/15,1/3/17,1/3/17,H6FL09195,2018
BROWNING,Browning,H,House,DEM,DEMOCRATIC PARTY,NY,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,10/12/17,1/19/18,1/19/18,H8NY01197,2018
SAWDY,Sawdy,H,House,REP,REPUBLICAN PARTY,AZ,8,8,{08},{2018},{2018},N,O,Open seat,1/26/18 21:11,1/17/18,1/17/18,1/17/18,H8AZ08208,2018
LANCE,Lance,H,House,REP,REPUBLICAN PARTY,NJ,7,7,"{12,07,07,07,07,07,07}","{1996,2008,2010,2012,2014,2016,2018}","{1996,1998,2000,2002,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,2/20/96,3/2/17,3/2/17,H6NJ12136,2018
LAWRENCE,Lawrence,H,House,DEM,DEMOCRATIC PARTY,MI,14,14,"{14,14,14,14,14}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,3/27/19 21:06,1/14/12,3/1/19,3/1/19,H2MI14111,2020
RICE,Rice,H,House,REP,REPUBLICAN PARTY,SC,7,7,"{07,07,07,07,07}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",N,I,Incumbent,4/10/19 21:11,11/15/11,4/10/19,4/10/19,H2SC07066,2020
HAGGMAN,Haggman,H,House,DEM,DEMOCRATIC PARTY,FL,27,27,{27},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,7/31/17,8/27/17,8/27/17,H8FL27136,2018
ZORDANI,Zordani,H,House,DEM,DEMOCRATIC PARTY,IL,6,6,{06},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,4/25/17,4/25/17,4/25/17,H8IL06105,2018
WELDER,Welder,H,House,DEM,DEMOCRATIC PARTY,KS,3,3,{03},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/21/17,7/21/17,7/21/17,H8KS03122,2018
BALCHUNIS,Balchunis,H,House,DEM,DEMOCRATIC PARTY,PA,5,5,"{07,07,05}","{2014,2016,2018}","{2014,2016,2018,2020}",P,C,Challenger,3/27/19 16:02,4/2/14,2/23/18,2/23/18,H4PA07092,2018
MCCORMICK,Mccormick,H,House,DEM,DEMOCRATIC PARTY,CO,4,4,{04},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,5/31/17,5/31/17,5/31/17,H8CO04091,2018
NATIONS,Nations,H,House,REP,REPUBLICAN PARTY,OR,5,5,{05},{2018},"{2018,2020}",N,C,Challenger,3/26/18 23:01,3/6/18,3/6/18,3/6/18,H8OR05206,2018
LOMBARD,Lombard,H,House,DEM,DEMOCRATIC PARTY,KS,4,4,{04},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,1/15/17,7/3/17,7/3/17,H8KS04088,2018
TAYLOR,Taylor,H,House,REP,REPUBLICAN PARTY,VA,2,2,"{02,02,02}","{2010,2016,2018}","{2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,9/28/09,3/9/18,3/9/18,H0VA02118,2018
DEFAZIO,Defazio,H,House,DEM,DEMOCRATIC PARTY,OR,4,4,"{04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04}","{1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,2/4/86,12/5/18,12/5/18,H6OR04047,2020
FORD,Ford,H,House,DEM,DEMOCRATIC PARTY,DC,0,0,{00},{2018},{2018},C,C,Challenger,2/7/18 21:13,11/6/17,11/6/17,11/6/17,H8DC01034,2018
VAID,Vaid,H,House,DEM,DEMOCRATIC PARTY,NY,11,11,{11},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,6/16/17,4/17/18,4/17/18,H8NY11105,2018
HERNANDEZ,Hernandez,H,House,DEM,DEMOCRATIC PARTY,TX,9,9,{09},{2018},{2018},N,C,Challenger,10/11/17 20:57,7/20/17,10/10/17,10/10/17,H8TX09120,2018
VILELA,Vilela,H,House,DEM,DEMOCRATIC PARTY,NV,4,4,{04},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,7/9/17,7/9/17,7/9/17,H8NV04018,2018
MULLOY,Mulloy,H,House,DEM,DEMOCRATIC PARTY,OH,16,16,{16},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,5/15/18,5/15/18,,H8OH16181,2018
BROWN,Brown,H,House,DEM,DEMOCRATIC PARTY,CA,44,44,{44},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,3/6/18,3/6/18,3/6/18,H8CA44117,2018
EPSTEIN,Epstein,H,House,REP,REPUBLICAN PARTY,MI,11,11,{11},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,10/18/17,9/20/18,9/20/18,H8MI11320,2018
DAYTON,Dayton,H,House,REP,REPUBLICAN PARTY,UT,3,3,{03},{2018},{2018},N,C,Challenger,5/19/17 21:09,5/18/17,6/5/17,6/5/17,H8UT03170,2018
YOHO,Yoho,H,House,REP,REPUBLICAN PARTY,FL,3,3,"{03,03,03,03,03}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,1/30/19 21:09,3/23/11,12/14/18,12/14/18,H2FL06109,2020
BRAUN,Braun,H,House,REP,REPUBLICAN PARTY,IN,4,4,{04},{2018},{2018},C,O,Open seat,1/9/18 21:09,8/31/17,8/31/17,8/31/17,H8IN04165,2018
GRESSMANN,Gressmann,H,House,REP,REPUBLICAN PARTY,SC,6,6,{06},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,3/20/18,3/20/18,3/20/18,H8SC06107,2018
LARSEN,Larsen,H,House,DEM,DEMOCRATIC PARTY,CO,2,2,{02},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,10/3/17,10/3/17,10/3/17,H8CO02228,2018
CUMMINGS,Cummings,H,House,DEM,DEMOCRATIC PARTY,MD,7,7,"{07,07,07,07,07,07,07,07,07,07,07,07,07}","{1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",N,I,Incumbent,1/28/19 21:05,12/27/95,4/9/19,11/29/16,H6MD07160,2020
BEAL,Beal,H,House,DEM,DEMOCRATIC PARTY,TX,1,1,"{01,01}","{2018,2020}","{2018,2020}",N,C,Challenger,1/28/19 21:05,5/17/17,3/29/18,3/29/18,H8TX01044,2020
DE NEUFVILLE,De Neufville,H,House,REP,REPUBLICAN PARTY,NJ,11,11,{11},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/2/18,4/3/18,4/3/18,H8NJ11241,2018
 ZIEGLER, Ziegler,H,House,REP,REPUBLICAN PARTY,TX,7,7,{07},{2018},{2018},C,C,Challenger,2/26/18 21:28,12/26/17,12/26/17,12/26/17,H8TX07173,2018
CHESSER,Chesser,H,House,REP,REPUBLICAN PARTY,NC,2,2,{02},{2018},{2018},C,C,Challenger,4/24/18 21:15,9/23/17,9/23/17,9/23/17,H8NC02102,2018
ACKER,Acker,H,House,DEM,DEMOCRATIC PARTY,NC,7,7,{07},{2018},"{2016,2018}",N,C,Challenger,1/5/17 21:04,5/10/16,7/22/16,7/22/16,H8NC07093,2018
VAN DREW,Van Drew,H,House,DEM,DEMOCRATIC PARTY,NJ,2,2,"{02,02}","{2018,2020}","{2018,2020}",C,I,Incumbent,3/27/19 21:06,11/29/17,11/29/18,11/29/18,H8NJ02166,2020
WILLIAMS,Williams,H,House,REP,REPUBLICAN PARTY,TX,25,25,"{25,25,25,25,25}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,3/26/19 21:06,6/29/11,2/20/19,2/20/19,H2TX33040,2020
CHEN,Chen,H,House,DEM,DEMOCRATIC PARTY,CA,39,39,"{39,39,39}","{2012,2018,2020}","{2012,2014,2018,2020}",N,C,Challenger,1/28/19 21:05,2/6/12,5/1/18,5/1/18,H2CA39136,2020
FOGARTY,Fogarty,H,House,DEM,DEMOCRATIC PARTY,NV,2,2,{02},{2018},{2018},C,C,Challenger,6/4/18 21:05,5/30/18,5/30/18,5/30/18,H8NV02111,2018
WENSTRUP,Wenstrup,H,House,REP,REPUBLICAN PARTY,OH,2,2,"{02,02,02,02,02}","{2012,2014,2016,2018,2020}","{2012,2014,2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,6/21/11,2/7/19,2/7/19,H2OH02085,2020
HUERTA,Huerta,H,House,DEM,DEMOCRATIC PARTY,CA,21,21,"{21,21}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,1/1/16,5/19/17,5/19/17,H6CA21218,2018
GROSS,Gross,H,House,REP,REPUBLICAN PARTY,TN,2,2,{02},{2018},{2018},N,O,Open seat,1/9/18 21:09,8/9/17,8/9/17,8/9/17,H8TN02143,2018
PERSSON,Persson,H,House,REP,REPUBLICAN PARTY,NC,12,12,{12},{2018},"{2018,2020}",N,C,Challenger,4/9/18 21:07,2/22/18,2/26/18,2/26/18,H8NC12127,2018
POE,Poe,H,House,REP,REPUBLICAN PARTY,TX,2,2,"{02,02,02,02,02,02,02,02}","{2004,2006,2008,2010,2012,2014,2016,2018}","{2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,11/12/03,1/31/17,1/31/17,H4TX02108,2018
WOOD,Wood,H,House,DEM,DEMOCRATIC PARTY,TX,5,5,{05},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,3/31/17,3/31/17,3/31/17,H8TX05086,2018
VARASTEH,Varasteh,H,House,DEM,DEMOCRATIC PARTY,CA,45,45,"{48,45,45}","{2012,2016,2018}","{2012,2014,2016,2018,2020}",P,C,Challenger,3/27/19 16:02,3/19/12,4/5/17,4/5/17,H2CA48095,2018
BARZEE FLORES,Barzee Flores,H,House,DEM,DEMOCRATIC PARTY,FL,25,25,{25},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,7/26/17,8/15/18,8/15/18,H8FL27086,2018
JONES,Jones,H,House,REP,REPUBLICAN PARTY,KS,2,2,{02},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,10/17/17,10/17/17,10/17/17,H8KS02181,2018
HEWITT,Hewitt,H,House,REP,REPUBLICAN PARTY,NJ,11,11,{11},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,6/1/17,7/12/17,7/12/17,H8NJ11159,2018
MUNIZ,Muniz,H,House,REP,REPUBLICAN PARTY,NJ,8,8,{08},{2018},{2018},C,C,Challenger,10/25/18 21:22,6/5/18,6/5/18,6/5/18,H8NJ08080,2018
PETERS,Peters,H,House,DEM,DEMOCRATIC PARTY,FL,3,3,"{02,03}","{2018,2020}","{2018,2020}",N,C,Challenger,1/28/19 21:05,2/12/18,11/23/18,11/23/18,H8FL02105,2020
CICILLINE,Cicilline,H,House,DEM,DEMOCRATIC PARTY,RI,1,1,"{01,01,01,01,01,01}","{2010,2012,2014,2016,2018,2020}","{2010,2012,2014,2016,2018,2020}",C,I,Incumbent,3/26/19 21:06,2/23/10,3/21/19,3/21/19,H0RI01073,2020
MARCH,March,H,House,DEM,DEMOCRATIC PARTY,IL,15,15,{15},{2018},{2018},N,C,Challenger,8/1/17 20:57,6/19/17,6/19/17,6/19/17,H8IL15064,2018
PETTERSEN,Pettersen,H,House,DEM,DEMOCRATIC PARTY,CO,7,7,{07},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,4/10/17,4/27/17,4/27/17,H8CO07045,2018
BROWN,Brown,H,House,REP,REPUBLICAN PARTY,NY,18,18,"{18,18}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,9/23/15,11/18/17,11/18/17,H6NY18161,2018
SINGH,Singh,H,House,REP,REPUBLICAN PARTY,NJ,2,2,{02},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,2/20/18,2/20/18,2/20/18,H8NJ02216,2018
GIANFORTE,Gianforte,H,House,REP,REPUBLICAN PARTY,MT,0,0,"{00,00}","{2018,2020}","{2018,2020}",C,I,Incumbent,2/25/19 21:15,1/27/17,2/4/19,2/4/19,H8MT01182,2020
PALMER,Palmer,H,House,DEM,DEMOCRATIC PARTY,OH,16,16,{16},{2018},{2018},C,O,Open seat,4/24/18 21:15,1/30/18,1/30/18,1/30/18,H8OH16157,2018
MODICA,Modica,H,House,DEM,DEMOCRATIC PARTY,VA,10,10,"{10,10,10,10}","{2010,2014,2016,2018}","{2010,2012,2014,2016,2018,2020}",N,C,Challenger,2/2/17 21:11,12/14/09,2/2/17,2/2/17,H0VA10129,2018
PELLETIER,Pelletier,H,House,DEM,DEMOCRATIC PARTY,VA,10,10,{10},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,10/18/17,1/7/18,1/7/18,H8VA10171,2018
RASKIN,Raskin,H,House,DEM,DEMOCRATIC PARTY,MD,8,8,"{08,08,08}","{2016,2018,2020}","{2016,2018,2020}",C,I,Incumbent,2/25/19 21:15,4/3/15,2/14/19,2/14/19,H6MD08457,2020
BATIE,Batie,H,House,DEM,DEMOCRATIC PARTY,FL,5,5,{05},{2018},{2018},C,C,Challenger,2/7/18 21:13,9/11/17,9/11/17,9/11/17,H8FL05132,2018
LI,Li,H,House,DEM,DEMOCRATIC PARTY,PA,5,5,"{06,05}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,4/9/15,3/10/18,3/10/18,H6PA07113,2018
NEAL,Neal,H,House,DEM,DEMOCRATIC PARTY,OH,15,15,{15},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,8/8/17,8/8/17,8/8/17,H8OH15134,2018
EDWARDS,Edwards,H,House,DEM,DEMOCRATIC PARTY,PA,7,7,{07},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,9/11/17,2/28/18,2/28/18,H8PA15187,2018
STEEN,Steen,H,House,REP,REPUBLICAN PARTY,WI,1,1,{01},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/30/18,4/30/18,4/30/18,H8WI01164,2018
CLEGG,Clegg,H,House,DEM,DEMOCRATIC PARTY,NY,19,19,{19},{2018},{2018},C,C,Challenger,10/24/17 21:01,7/2/17,7/2/17,7/2/17,H8NY19231,2018
HINSON,Hinson,H,House,DEM,DEMOCRATIC PARTY,FL,3,3,{03},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,9/15/17,9/15/17,9/15/17,H8FL03038,2018
STEELE,Steele,H,House,DEM,DEMOCRATIC PARTY,TX,36,36,{36},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,5/4/17,5/4/17,5/4/17,H8TX36024,2018
HALL,Hall,H,House,DEM,DEMOCRATIC PARTY,IN,2,2,{02},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,10/10/17,10/10/17,10/10/17,H8IN02169,2018
ROBERTSON,Robertson,H,House,REP,REPUBLICAN PARTY,OH,7,7,"{07,07}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,2/3/15,7/24/18,7/24/18,H6OH07119,2018
LEINER,Leiner,H,House,DEM,DEMOCRATIC PARTY,PA,15,15,{15},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,5/15/17,5/15/17,5/15/17,H8PA15161,2018
MCPHERSON,Mcpherson,H,House,REP,REPUBLICAN PARTY,GA,2,2,{02},{2018},{2018},C,C,Challenger,10/17/17 22:53,9/20/17,9/20/17,9/20/17,H8GA02061,2018
MASON,Mason,H,House,DEM,DEMOCRATIC PARTY,OR,2,2,{02},{2018},{2018},C,C,Challenger,5/1/18 21:11,2/11/18,2/11/18,2/11/18,H8OR02187,2018
VOLOSIN,Volosin,H,House,DEM,DEMOCRATIC PARTY,VA,6,6,{06},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,8/23/17,8/23/17,8/23/17,H8VA06070,2018
ERDMANN,Erdmann,H,House,DEM,DEMOCRATIC PARTY,MN,2,2,{02},{2018},{2018},C,C,Challenger,9/12/17 20:59,5/24/17,5/24/17,5/24/17,H8MN02079,2018
DEGROW,Degrow,H,House,DEM,DEMOCRATIC PARTY,TX,10,10,{10},{2018},{2018},C,C,Challenger,2/6/18 21:17,8/8/17,10/10/17,10/10/17,H8TX10094,2018
HANABUSA,Hanabusa,H,House,DEM,DEMOCRATIC PARTY,HI,1,1,"{02,02,01,01,01,01,01}","{2003,2006,2010,2012,2014,2016,2018}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,10/11/02,12/8/16,12/8/16,H2HI02110,2018
DIFFENDAL,Diffendal,H,House,DEM,DEMOCRATIC PARTY,CO,6,6,{06},{2018},{2018},N,C,Challenger,3/26/18 23:01,3/6/18,3/6/18,3/6/18,H8CO06278,2018
TAGER,Tager,H,House,DEM,DEMOCRATIC PARTY,FL,12,12,"{12,12}","{2016,2018}","{2016,2018,2020}",P,C,Challenger,3/27/19 16:02,5/9/16,3/9/17,3/9/17,H6FL12181,2018
MCFADDEN,Mcfadden,H,House,DEM,DEMOCRATIC PARTY,TX,21,21,{21},{2018},{2018},C,O,Open seat,1/9/18 21:09,4/4/17,4/4/17,4/4/17,H8TX21166,2018
WARREN,Warren,H,House,DEM,DEMOCRATIC PARTY,NC,9,9,{09},{2018},"{2018,2020}",N,C,Challenger,3/3/17 21:11,2/8/17,2/8/17,2/8/17,H8NC09115,2018
GREEN,Green,H,House,REP,REPUBLICAN PARTY,TN,7,7,"{07,07}","{2018,2020}","{2018,2020}",C,I,Incumbent,3/28/19 21:07,10/13/17,3/28/19,3/28/19,H8TN07076,2020
JENKINS,Jenkins,H,House,REP,REPUBLICAN PARTY,WV,3,3,"{03,03,03}","{2014,2016,2018}","{2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,8/14/13,12/7/16,12/7/16,H4WV03070,2018
SAAD,Saad,H,House,DEM,DEMOCRATIC PARTY,MI,11,11,{11},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,7/18/17,7/18/17,7/18/17,H8MI11262,2018
ZARYCH,Zarych,H,House,REP,REPUBLICAN PARTY,NJ,2,2,{02},{2018},{2018},N,O,Open seat,4/3/18 21:07,2/21/18,2/21/18,2/21/18,H8NJ02224,2018
MOSER,Moser,H,House,DEM,DEMOCRATIC PARTY,MD,7,7,{07},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/28/17,7/28/17,7/28/17,H8MD07075,2018
RUTHERFORD,Rutherford,H,House,REP,REPUBLICAN PARTY,FL,4,4,"{04,04,04}","{2016,2018,2020}","{2016,2018,2020}",C,I,Incumbent,3/29/19 21:06,4/20/16,2/1/19,2/1/19,H6FL04105,2020
LYNCH,Lynch,H,House,REP,REPUBLICAN PARTY,OH,14,14,"{14,14,14}","{2014,2016,2018}","{2014,2016,2018}",C,C,Challenger,10/17/17 22:53,2/6/14,9/5/17,9/5/17,H4OH14110,2018
CLARK,Clark,H,House,DEM,DEMOCRATIC PARTY,MA,5,5,"{05,05,05,05}","{2014,2016,2018,2020}","{2014,2016,2018,2020}",C,I,Incumbent,4/1/19 21:06,2/19/13,1/24/19,1/24/19,H4MA05084,2020
POLIS,Polis,H,House,DEM,DEMOCRATIC PARTY,CO,2,2,"{02,02,02,02,02,02}","{2008,2010,2012,2014,2016,2018}","{2008,2010,2012,2014,2016,2018}",C,I,Incumbent,5/2/17 21:07,5/24/07,2/17/17,2/17/17,H8CO02137,2018
WILSON,Wilson,H,House,DEM,DEMOCRATIC PARTY,NY,21,21,{21},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/6/17,7/6/17,7/6/17,H8NY21252,2018
CLEMENTS,Clements,H,House,DEM,DEMOCRATIC PARTY,MI,6,6,"{06,06,06}","{2014,2016,2018}","{2014,2016,2018}",C,C,Challenger,1/4/18 21:07,1/9/13,7/7/17,7/7/17,H4MI06105,2018
KIMBRELL,Kimbrell,H,House,REP,REPUBLICAN PARTY,SC,4,4,{04},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,3/9/18,3/9/18,3/9/18,H8SC04318,2018
MORGAN,Morgan,H,House,DEM,DEMOCRATIC PARTY,MI,1,1,{01},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,3/22/17,3/22/17,3/22/17,H8MI01149,2018
BROOKS,Brooks,H,House,DEM,DEMOCRATIC PARTY,PA,18,18,"{18,18}","{2018,2028}","{2018,2020}",N,,,4/6/18 21:10,4/6/18,4/9/18,4/9/18,H8PA18272,2028
EMIG,Emig,H,House,DEM,DEMOCRATIC PARTY,NY,11,11,{11},{2018},{2018},C,C,Challenger,9/15/17 21:00,5/5/17,5/5/17,5/5/17,H8NY11071,2018
VAN HOUTEN,Van Houten,H,House,DEM,DEMOCRATIC PARTY,CA,34,34,{34},{2018},{2018},N,C,Challenger,1/4/18 21:07,2/13/17,2/13/17,2/13/17,H8CA34282,2018
GUYETTE,Guyette,H,House,DEM,DEMOCRATIC PARTY,OH,8,8,"{08,08}","{2014,2018}","{2014,2018}",N,C,Challenger,2/20/18 21:22,2/7/14,2/7/14,2/7/14,H4OH08088,2018
SEDILLO LOPEZ,Sedillo Lopez,H,House,DEM,DEMOCRATIC PARTY,NM,1,1,{01},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,4/10/17,4/10/17,4/10/17,H8NM01323,2018
HILL,Hill,H,House,REP,REPUBLICAN PARTY,VA,10,10,{10},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,7/24/17,7/25/17,7/25/17,H8VA10155,2018
DAVIS,Davis,H,House,DEM,DEMOCRATIC PARTY,CA,53,53,"{49,53,53,53,53,53,53,53,53,53,53}","{2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",N,I,Incumbent,3/1/19 21:11,4/29/99,3/1/19,3/1/19,H0CA49055,2020
CHAVEZ,Chavez,H,House,DEM,DEMOCRATIC PARTY,NM,1,1,{01},{2018},{2018},C,O,Open seat,1/9/18 21:09,7/18/17,7/18/17,7/18/17,H8NM01414,2018
DIAZ-BALART,Diaz-Balart,H,House,REP,REPUBLICAN PARTY,FL,25,25,"{25,25,25,25,21,25,25,25,25,25}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,2/15/19 22:03,4/3/02,2/6/19,2/6/19,H2FL25018,2020
BROWN,Brown,H,House,REP,REPUBLICAN PARTY,SC,4,4,{04},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,3/24/18,2/4/19,3/24/18,H8SC04375,2018
WALKER,Walker,H,House,DEM,DEMOCRATIC PARTY,TX,10,10,{10},{2018},{2018},C,C,Challenger,2/6/18 21:17,11/18/17,11/18/17,11/18/17,H8TX10102,2018
BECERRA,Becerra,H,House,DEM,DEMOCRATIC PARTY,CA,34,34,"{30,30,30,30,30,31,31,31,31,31,34,34,34,34}","{1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018}","{1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",P,I,Incumbent,3/27/19 16:02,4/2/92,12/14/16,12/14/16,H2CA30143,2018
ASHFORD,Ashford,H,House,DEM,DEMOCRATIC PARTY,NE,2,2,"{02,02,02,02}","{1994,2014,2016,2018}","{1994,1996,2014,2016,2018}",C,C,Challenger,5/15/18 21:06,10/21/93,5/15/18,5/15/18,H4NE02054,2018
SNIDER,Snider,H,House,DEM,DEMOCRATIC PARTY,TX,6,6,{06},{2018},"{2016,2018}",C,O,Open seat,1/9/18 21:09,11/24/16,11/24/16,11/24/16,H8TX06175,2018
BERGMAN,Bergman,H,House,REP,REPUBLICAN PARTY,MI,1,1,"{01,01,01}","{2016,2018,2020}","{2016,2018,2020}",C,I,Incumbent,3/27/19 21:06,3/28/16,2/27/19,2/27/19,H6MI01226,2020
BALAT,Balat,H,House,REP,REPUBLICAN PARTY,TX,2,2,{02},{2018},"{2018,2020}",P,O,Open seat,3/27/19 16:02,2/14/17,1/20/18,1/20/18,H8TX07082,2018
ACHILLE,Achille,H,House,DEM,DEMOCRATIC PARTY,NY,5,5,{05},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,2/14/18,4/2/18,4/2/18,H8NY05107,2018
COSTELLO,Costello,H,House,REP,REPUBLICAN PARTY,FL,6,6,"{06,06}","{2016,2018}","{2016,2018}",C,O,Open seat,1/30/18 21:08,1/29/16,12/27/17,12/27/17,H6FL06183,2018
THOMAS,Thomas,H,House,REP,REPUBLICAN PARTY,FL,2,2,"{02,02}","{2016,2018}","{2016,2018,2020}",N,C,Challenger,2/1/17 21:04,7/10/15,1/30/17,1/30/17,H6FL02190,2018
GRIESEY,Griesey,H,House,DEM,DEMOCRATIC PARTY,IN,4,4,"{06,04}","{2000,2018}","{2000,2002,2004,2018,2020}",N,O,Open seat,3/26/18 23:01,4/6/00,4/6/00,4/6/00,H0IN06084,2018
O'DONNELL,O'Donnell,H,House,REP,REPUBLICAN PARTY,NY,18,18,{18},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,2/6/18,2/6/18,2/6/18,H8NY18274,2018
SHEIN,Shein,H,House,DEM,DEMOCRATIC PARTY,AK,0,0,{00},{2018},"{2018,2020}",P,C,Challenger,3/27/19 16:02,5/22/17,5/22/17,5/22/17,H8AK00132,2018
CRAWFORD,Crawford,H,House,REP,REPUBLICAN PARTY,AR,1,1,"{01,01,01,01,01,01}","{2010,2012,2014,2016,2018,2020}","{2010,2012,2014,2016,2018,2020}",C,I,Incumbent,2/4/19 21:41,5/27/09,1/31/19,1/31/19,H0AR01083,2020
LUCAS,Lucas,H,House,REP,REPUBLICAN PARTY,OK,3,3,"{06,06,06,06,03,03,03,03,03,03,03,03,03,03}","{1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}","{1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020}",C,I,Incumbent,4/3/19 21:06,1/14/94,1/31/19,1/31/19,H4OK06056,2020
HARPER,Harper,H,House,REP,REPUBLICAN PARTY,FL,15,15,{15},{2018},{2018},C,O,Open seat,7/23/18 21:09,4/30/18,4/30/18,4/30/18,H8FL15263,2018
