name,cycles,treasurer_name,committee_type,committee_type_full,filing_frequency,designation,designation_full,organization_type,organization_type_full,party,party_full,state,committee_id,candidate_ids,first_file_date,last_file_date,last_f1_date
EDWARDS FOR PA,"{2018,2020}","KARNGA, BEATRICE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00654921,H8PA15187,9/8/17,1/31/19,9/8/17
QUEEN FOR CONGRESS,{2018},"BAUER, SARAH DAVIS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NC,C00646406,H8NC10089,5/26/17,10/31/17,5/26/17
AMERICANS FOR JOE CIARDULLO,"{2018,2020}","CIARDULLO, JOSEPH JOHN",H,House,T,P,Principal campaign committee,,,REF,REFORM PARTY,NY,C00679936,H8NY17110,5/31/18,3/27/19,5/31/18
PETERS FOR CONGRESS,"{2018,2020}","PETERS, CHRISTOPHER CARL",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,IA,C00662395,H6IA02161,12/4/17,4/8/19,4/8/19
CHARLES WHALEN FOR CONGRESS,{2018},"PETTERSON, JAY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00656918,H8NY23217,10/2/17,4/19/18,10/2/17
RANDY CALDWELL FOR CONGRESS,"{2018,2020}",AUBREY JAYROE,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AR,C00675744,H8AR04148,4/2/18,2/19/19,4/2/18
ANDERS POPE ALLEN COMMITTEE,"{2018,2020}","ALLEN, ANDERS POPE",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00681213,H0AL06104,6/18/18,6/18/18,6/18/18
SOL FLORES FOR CONGRESS,"{2018,2020}","MAY, JENNIFER",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00662130,H8IL04159,12/1/17,4/3/19,12/1/17
FRIENDS OF JENNY ARRAS,"{2018,2020}","ARRAS, CHRISTOPHER EDWARD MR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AL,C00668996,H8AL01074,2/6/18,2/6/18,2/6/18
COMMITTEE TO ELECT JANET EVERHARD,{2018},"BARNETT, CHRIS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00635102,H6OH02292,3/16/17,10/26/18,3/16/17
TED HOWZE FOR CONGRESS,"{2018,2020}","HOWZE, LAURA MAY",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00672873,,3/9/18,4/15/19,3/9/18
VIRIJEVICH FOR WISCONSIN 2018,"{2018,2020}","VIRIJEVICH, ALEXANDER WILLIAM MR",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,WI,C00637686,H0WI03092,4/14/17,4/14/17,4/14/17
ANTHONY PARKER COMMITTEE TO ELECT FOR CONGRESS,"{2018,2020}","AUDIRSCH, ROSALIE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00661793,,11/28/17,2/23/18,11/28/17
"BEN CLINE FOR CONGRESS, INC.","{2018,2020}","MCMENAMIN, LAURA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,VA,C00661561,H8VA06104,11/27/17,4/15/19,4/11/19
MORGAN DUNN FOR CONGRESS,"{2018,2020}","DUNN, CHRIS",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MS,C00668129,H8MS03158,1/31/18,4/16/19,1/31/18
TOM NIERMANN FOR CONGRESS,"{2018,2020}","PETTERSON, JAY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,KS,C00649491,H8KS03114,7/6/17,2/11/19,7/6/17
RICARDO DE LA FUENTE FOR CONGRESS FLORIDA,{2018},"DE LA FUENTE, RICARDO",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00677997,H8FL24067,5/4/18,9/27/18,5/4/18
IRA ROBERTS FOR CONGRESS,"{2018,2020}","ROBERTS, IRA III",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NC,C00636878,H8NC10071,4/5/17,4/15/19,4/5/17
THE COMMITTEE TO ELECT ALEXANDER HOWELL,"{2018,2020}","HOWELL, ALEXANDER LEE",H,House,Q,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,MO,C00684845,H8MO05169,8/9/18,8/9/18,8/9/18
MCCARTHY FOR CONGRESS,{2018},"CASTILLO, JESUS EDMUNDO MR.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MI,C00678086,H8MI10124,5/6/18,10/18/18,5/6/18
ELECT LARRY ARATA,"{2018,2020}","FERRARO, JAMES ANTHONY MR.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00670646,H8PA05261,2/20/18,2/6/19,2/20/18
RAMSEY FOR CONGRESS,"{2018,2020}","SARR, SOSSEH",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IA,C00647958,H8IA01110,6/16/17,2/1/19,11/30/17
MINDI FOR CONGRESS,"{2018,2020}","MESSMER, JUSTIN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NH,C00660431,H8NH01202,11/13/17,4/12/19,11/13/17
HOLDEN 2018,"{2018,2020}","COEN, VIKI",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00649079,H8FL19067,7/3/17,4/1/19,6/19/18
LISA MANDELBLATT FOR CONGRESS,"{2018,2020}","BERKOWER, LISA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00639252,H8NJ07199,5/3/17,4/13/19,5/3/17
KEELER FOR CONGRESS,{2018},"KEELER, JONATHAN DAVID MR.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00671586,H8PA10212,2/27/18,3/29/18,2/27/18
FRIENDS OF NAOMI,"{2018,2020}","HONG, LISA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NY,C00672360,H8NY10099,3/6/18,4/17/19,3/6/18
NATHAN CLAY FOR CONGRESS,"{2018,2020}","TEJEDA, MARK",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00637710,H8CO07052,4/15/17,2/26/19,2/26/19
BENDER FOR CONGRESS,{2018},"BEREGSZAZI, LANA",H,House,T,P,Principal campaign committee,,,OTH,OTHER,IN,C00658682,H8IN03084,10/20/17,2/16/18,10/20/17
CHRISTOPHER B MONDAY US CONGRESS CANDIDATE,"{2018,2020}","MONDAY, CHRISTOPHER B.",H,House,Q,P,Principal campaign committee,,,UN,UNAFFILIATED,TN,C00647404,H8TN06078,6/9/17,4/12/19,11/7/18
NATE MCMURRAY FOR CONGRESS,"{2018,2020}","KEYS, JUDITH",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00666453,H8NY27176,1/18/18,4/15/19,4/14/19
HOLTZCLAWFORCONGRESS.COM,{2018},"CHOAT, GAIL",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00653691,H8AL05216,8/23/17,4/24/18,8/23/17
BENJAMIN FOR CONGRESS,"{2018,2020}","SWENY, STEPHEN MERRIT MR.",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,TX,C00671149,H8TX09146,2/23/18,2/1/19,2/23/18
DORI FOR CONGRESS,{2018},"CORTINAS, KARLA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00640763,H8TX16083,5/17/17,11/20/18,9/18/17
FRIENDS OF KATHRYN LEWIS,"{2018,2020}","LEWIS, KATHRYN",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,VA,C00665919,H8VA06195,1/13/18,2/19/19,1/13/18
LUDMIR FOR CONGRESS,{2018},"LUDMIR, BLIMA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00671743,H8PA04124,2/28/18,4/13/18,2/28/18
FRIENDS OF DEIDRE HENDERSON,{2018},"HOBBS, CABELL",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,UT,C00640979,H8UT03188,5/19/17,10/17/17,5/19/17
BECKY FOR ILLINOIS,{2018},"MCGUIRE, DIANNE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00651646,H8IL06154,7/27/17,10/16/18,7/27/17
SHOCKLEE FOR CONGRESS COMMITTEE,{2018},"SHOCKLEE, LEVII",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00651133,H8TX06217,7/21/17,4/24/18,7/21/17
MCLEOD-SKINNER FOR OREGON,"{2018,2020}","JACKSON, SUE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OR,C00649004,H8OR02161,7/1/17,4/7/19,1/4/18
SUZI PARK LEGGETT FOR CONGRESS COMMITTEE,"{2018,2020}","CHOI, GIA MRS.",H,House,T,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,CA,C00666768,H8CA39257,1/21/18,2/4/19,3/20/18
PAUL MOYA FOR CONGRESS,"{2018,2020}","JARAMILLO, SYLVIA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NM,C00660449,H8NM01430,11/13/17,4/15/19,11/13/17
PETERSON 4 COMMON GROUND,"{2018,2020}",EDWARD PETERSON,H,House,Q,A,Authorized by a candidate,,,NPA,NO PARTY AFFILIATION,IA,C00687954,H8IA04163,9/22/18,3/12/19,9/22/18
GIGI SEBASTIAN FOR CONGRESS,{2018},"SEBASTIAN, HOLLY A",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00638981,,5/1/17,3/23/18,3/20/18
ERIK JONES FOR CONGRESS,{2018},"MELE, STEVEN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00651315,H8IL13168,7/24/17,10/10/18,7/24/17
KRISTOPHER LARSEN FOR COLORADO,"{2018,2020}","HOWARTH, ELIZABETH ANNE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00657510,H8CO02228,10/9/17,4/5/19,10/9/17
ELIOT RABIN-PETER ELIOT FOR CONGRESS,"{2018,2020}","JUNG, BRYAN SAM MR.",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NY,C00680900,H8NY12145,6/13/18,4/8/19,7/14/18
KELLEN FOR CONGRESS,"{2018,2020}","SWENY, STEPHEN MERRIT MR.",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,TX,C00671131,H8TX22297,2/23/18,2/1/19,2/23/18
CHASE KOHNE FOR CONGRESS,"{2018,2020}","SCHLESINGER, CAROLYN MS.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00640375,H8CO04083,5/14/17,4/15/19,9/6/18
FRIENDS OF BRENDON HENRY,"{2018,2020}",BRIAN TYMANN,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00651950,H8NY01171,7/27/17,4/15/19,7/27/17
VON LOOR FOR CONGRESS,"{2018,2020}","CONDON, JEANINE M",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NC,C00653535,H8NC04090,8/21/17,11/19/17,11/19/17
MURTAUGH FOR CONGRESS,"{2018,2020}","RALLS, STEVE",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00672824,H8CA53084,3/9/18,2/5/19,3/9/18
DIANE FOR COLORADO CD3,"{2018,2020}","REYNOLDS, PAUL D. MR.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00649459,H8CO03192,7/6/17,2/28/19,9/19/18
KIMAZ FOR CONGRESS,"{2018,2020}","CURTIS, ELIZABETH MS",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00661629,H8FL22061,11/27/17,4/8/19,1/23/18
COMMITTEE TO ELECT TED  M. ALEMAYHU,"{2018,2020}","JOSUE, DAVID",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,CA,C00638734,H8CA37301,4/27/17,3/1/18,3/1/18
DUTERTE FOR CONGRESS,{2018},"LUBY, REBECCA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00653360,H8CA43135,8/18/17,10/12/18,8/18/17
TAMI WALKER FOR CONGRESS,{2018},"WALKER, TAMI LEANE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00661025,H8TX10102,11/18/17,5/8/18,12/26/17
MARLON D SHOWS FOR OFFICE,"{2018,2020}","SHOWS, MARLON D",H,House,Q,P,Principal campaign committee,,,CIT,CITIZENS' PARTY,CA,C00639237,,5/3/17,5/3/17,5/3/17
GRIESEY FOR CONGRESS,"{2018,2020}","GRIESEY, LONDON",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00668632,H0IN06084,2/5/18,2/5/18,2/5/18
DURBIN LONDRIGAN VICTORY FUND,"{2018,2020}","ZAMORE, JUDITH",H,House,T,J,Joint fundraising committee,,,,,DC,C00684894,,8/9/18,2/4/19,8/9/18
ALUMNI 44 COMMITTEE,{2018},"LEE, LAUREN DECOT",H,House,T,J,Joint fundraising committee,,,,,DC,C00665984,,1/15/18,5/25/18,1/15/18
COMMITTEE TO ELECT STEVE SMITH,"{2018,2020}","SMITH, STEPHEN ROGER MR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00641407,H8FL26013,5/24/17,6/7/17,6/7/17
OMAR IN THE HOUSE,"{2018,2020}","GOULD, DAVID",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00649301,H8CA48084,7/4/17,4/13/19,9/6/17
LIZ WAHL FOR TX-23,"{2018,2020}","WAHL, LIZ DOMINGO",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00693135,H0TX23144,12/27/18,4/15/19,12/27/18
SUDDARTH FOR CONGRESS,{2018},"SUDDARTH, JOHN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00659565,H8VA01295,11/1/17,7/18/18,11/1/17
SCHIFF HOUSE VICTORY FUND,{2018},"KAUFMAN, STEPHEN J.",H,House,T,J,Joint fundraising committee,,,,,CA,C00683706,,7/26/18,10/19/18,7/26/18
KIM R. FORD FOR CONGRESS,{2018},"MAY, JENNIFER",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,DC,C00659839,H8DC01034,11/6/17,10/25/18,11/6/17
SO CAL VICTORY FUND,"{2018,2020}","JACKSON, SUSAN",H,House,T,J,Joint fundraising committee,,,,,CA,C00668954,,2/6/18,1/29/19,7/17/18
MARIA CABILDO FOR CONGRESS,"{2018,2020}","AGUSTIN ANGUIANO, PAMELA GESSEL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00630517,H8CA34183,1/5/17,4/4/19,1/5/17
CROSBY FOR CONGRESS,"{2018,2020}","WEIS, MEAGAN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00632968,,2/14/17,7/24/17,4/5/17
COMMITTEE TO ELECT JOHN CARRILLO,"{2018,2020}","PETERSON, JAMES WALTER",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00655100,H8TX16117,9/11/17,10/13/17,9/12/17
DYLAN RATIGAN FOR CONGRESS,{2018},ADRIENNE DODGE RATIGAN,H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00671057,H8NY21344,2/23/18,7/13/18,3/21/18
MICHAEL MELILLO FOR CONGRESS,{2018},"MELILLO, MICHAEL",H,House,T,P,Principal campaign committee,,,IND,INDEPENDENT,CA,C00663047,H8CA18079,12/12/17,1/30/18,12/12/17
CARLA NELSON FOR CONGRESS,"{2018,2020}","NIETZ, WILLIAM A",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MN,C00657056,H8MN01329,10/3/17,4/7/19,12/26/18
LEAH SELLERS FOR CONGRESS,"{2018,2020}","BORNINO, BRIAN MR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00670018,H8OH04070,2/14/18,1/31/19,2/14/18
JONATHAN LEWIS FOR CONGRESS 2018,{2018},"KLEIN, JONATHAN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00673343,H8NY16096,3/14/18,10/25/18,3/14/18
COMMITTEE TO ELECT NICK THOMAS,"{2018,2020}","THOMAS, NICHOLAS",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,CO,C00649939,,7/10/17,4/2/18,7/10/17
PRICE 4 WNC         PHILLIP PRICE FOR CONGRESS,{2018},"QUEEN, FRANK MR.",H,House,T,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,NC,C00649293,H8NC11103,7/4/17,11/6/17,7/4/17
FRIENDS OF GREG RAMSAY FOR CONGRESS,"{2018,2020}","RAMSAY, GREGORY ROBERT 7145321445",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00651703,H8CA45171,7/27/17,7/27/17,7/27/17
MADELINE EDEN FOR CONGRESS,"{2018,2020}","BARNES, TODD",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00663708,H8TX10128,12/19/17,2/19/19,12/19/17
GREG SAGAN FOR CONGRESS,"{2018,2020}","SAGAN, DIANNE G MRS.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00649392,H8TX13163,7/5/17,4/9/19,4/4/19
YELLOW AND GREEN COMMUNITY,"{2018,2020}",YITIN SCHOONE,H,House,Q,P,Principal campaign committee,,,UNK,UNKNOWN,MD,C00682104,H8MD00047,7/2/18,7/16/18,7/2/18
COMMITTEE TO ELECT DANIEL ARCANGEL FOR CONGRESS,"{2018,2020}","ARCANGEL, DANIEL RAFAEL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OR,C00677435,H8OR04159,4/27/18,4/14/19,4/27/18
JOHN ROSE FOR TENNESSEE,"{2018,2020}","BAKER, PHILLIP",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TN,C00652743,H8TN06094,8/9/17,4/15/19,4/11/19
GLENN ADAIR FOR CONGRESS CAMPAIGN COMMITTEE,{2018},"ADAIR, GLENN DAREN MR. N/A",H,House,T,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,TX,C00636167,H8TX06209,3/29/17,3/8/18,3/29/17
HELMER FOR CONGRESS,{2018},"TATTRIE, DARRYL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00636738,H8VA10080,3/31/17,10/26/18,3/7/18
SOLA FOR CONGRESS,{2018},"MARSTON, CHRIS",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00658732,H8FL24059,10/22/17,2/7/18,10/22/17
LOVE FOR NEVADA 2018,"{2018,2020}","LOVE, JOHN DENNIS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NV,C00654566,H8NV03192,9/1/17,2/5/19,9/1/17
CHARLES TUTTLE HOUSE RACE CANDIDATE,"{2018,2020}",KEVIN AMBERS,H,House,Q,U,Unauthorized,,,,,ND,C00692517,H8ND00138,12/5/18,12/5/18,
VOTE ROBERT HUNZIKER,"{2018,2020}","HUNZIKER, ROBERT",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WA,C00655258,H8WA08197,9/12/17,10/20/18,9/12/17
SUSAN WILD FOR CONGRESS,"{2018,2020}","ROSENFELD, LINDA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00658567,H8PA15229,10/19/17,4/15/19,3/19/19
PERSONAL DATA ACTION COMMITEE,"{2018,2020}","SCHWARTZ, STEVEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00668426,,2/2/18,3/8/18,2/2/18
COMMITTEE TO ELECT WILL MORIN,{2018},"MORIN, WILLIAM C JR",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,SC,C00661389,H8SC04235,11/23/17,6/27/18,1/22/18
JEREMY PERUSKI FOR CONGRESS,"{2018,2020}","PERUSKI, KATHLEEN JOAN",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,MI,C00676627,H8MI10116,4/18/18,4/12/19,4/18/18
LIEU-MENG VICTORY FUND,{2018},"KYRIACOPOULOS, JANICA",H,House,T,J,Joint fundraising committee,,,,,DC,C00675090,,4/2/18,7/12/18,4/2/18
GREEN FOR PHILADELPHIA,"{2018,2020}","FORDE, GEORGE S.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00672014,,3/2/18,3/2/18,3/2/18
ELECT APRIL FREEMAN,{2018},"SOHN, DANIEL",H,House,A,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00691097,H4FL19058,11/5/18,11/12/18,11/5/18
COMMITTEE TO ELECT JOHN PETROFF,"{2018,2020}","ROMINE, JESSICA N. MS",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00671818,H8IN02201,3/1/18,3/1/18,3/1/18
CHRISTOPHER MILLER FOR CONGRESS,{2018},"MILLER, ALEXIS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00647123,H8FL27045,6/6/17,6/18/17,6/6/17
BOBBY BRIGHT FOR CONGRESS,{2018},"BRIGHT, BOBBY NEAL SR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00669580,H8AL02213,2/11/18,9/13/18,2/11/18
ANGIE CHIRINO FOR CONGRESS,"{2018,2020}","MIRABENT, JORGE MR.",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00664763,H8FL27177,1/3/18,2/19/19,4/16/18
FRIENDS OF DAVID CALLAHAN,{2018},CHARLES LYNN ARGO,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,GA,C00673202,H8GA13035,3/13/18,1/29/19,3/13/18
KHALEELFORCONGRESS,"{2018,2020}","KUNDI, HOORIA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00661504,,11/25/17,11/25/17,11/25/17
BOYD ROBERTS FOR CONGRESS,"{2018,2020}",BOYD LACHLAN ROBERTS,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00632836,H4CA42078,2/13/17,4/10/17,4/10/17
'83 FOR '18,"{2018,2020}","JARBOE, AARON",H,House,Q,J,Joint fundraising committee,,,,,MD,C00678425,,5/9/18,4/12/19,1/24/19
CRISTIANI FOR CONGRESS,"{2018,2020}","KELLY, FRANCIS M. MR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00633586,H8FL16048,2/22/17,8/28/17,7/11/17
SRI FOR CONGRESS,"{2018,2020}","VOGEL, TARYN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00662874,H8TX22313,12/10/17,4/15/19,4/3/19
ANDY THORBURN FOR CONGRESS,"{2018,2020}","MAY, JENNIFER",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00652107,H8CA39182,7/28/17,4/15/19,10/27/17
HAMMOND FOR CONGRESS,{2018},"HASTIE, CHRISSIE",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NV,C00649418,H8NV03119,7/5/17,10/12/18,7/5/17
STEVE LOVE FOR A CHANGE,"{2018,2020}",LINDA MIKKELSEN,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00632463,H2TX26051,2/6/17,4/6/17,4/6/17
JOHN WARD FOR CONGRESS 2018,"{2018,2020}","WARD, JESSICA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00648022,H8SC07022,6/17/17,7/12/17,7/12/17
FRIENDS OF BILL LEINER,"{2018,2020}","HIMMELWRIGHT, KYLE ALLEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00640409,H8PA15161,5/15/17,2/19/19,10/16/17
HALLIE THOMPSON FOR CONGRESS,{2018},"NOLTE, KATE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MO,C00667386,H8MO04097,1/27/18,10/25/18,1/27/18
GLEN DEAN FOR CONGRESS,"{2018,2020}","SMYTH, WHITNEY MR",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TN,C00676205,H8TN05294,4/13/18,4/13/18,4/13/18
COMMITTEE TO ELECT JARED GOLDEN,"{2018,2020}","CARPENTER, MICHAEL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,ME,C00653816,H8ME02185,8/24/17,4/25/19,4/25/19
JR VICTORY FUND,{2018},"FOUCART, BRIAN",H,House,T,J,Joint fundraising committee,,,,,DC,C00685222,,8/14/18,12/12/18,8/14/18
"STEVE SCHWARTZBERG FOR CONGRESS COMMITTEE,INCORPORATED","{2018,2020}",JOEL F GAWLIK,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00652750,H8IL05131,8/8/17,4/2/19,8/8/17
REDDICK FOR CONGRESS,{2018},"WEIDEMANN, DAVID",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00657486,H8PA08141,10/9/17,12/16/18,3/15/18
FRIENDS OF DAVID SMALLING,"{2018,2020}","YLITALO, AMANDA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00658849,H8TX35026,10/23/17,4/13/19,10/23/17
CHRIS TAYLOR FOR CONGRESS,"{2018,2020}","HANNA, JUDY",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00632331,H8SC05117,2/4/17,2/11/17,2/11/17
MIKE 4 FLORIDA,{2018},"OHEVZION, MICHAEL",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00672949,H8FL27201,3/9/18,10/9/18,3/12/18
DAVID LIEN FOR CONGRESS,"{2018,2020}","LIEN, DAVID",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00662460,H8AZ08109,12/5/17,2/19/19,12/5/17
CHRIS KENNEDY FOR COLORADO,"{2018,2020}","KENNEDY, CHRIS",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00655621,H8CO03200,9/15/17,1/31/18,10/15/17
BUTTREY FOR MONTANA,{2018},"HAGAN, ROGER",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MT,C00634071,H8MT01208,2/28/17,7/28/17,2/28/17
HOWARD FOR CONGRESS,{2018},"DOTSON, HOWARD R",H,House,A,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00650978,H0VA11085,7/20/17,8/15/18,7/20/17
RED RIVER VALLEY VICTORY FUND,{2018},"ZAMORE, JUDITH",H,House,T,J,Joint fundraising committee,,,,,DC,C00640672,,5/17/17,1/25/18,5/17/17
KASANDRA SMITH FOR CONGRESS,"{2018,2020}","POWELLS, MARIO B",H,House,T,P,Principal campaign committee,,,,,TN,C00663971,H8TN09106,12/20/17,2/28/19,1/26/18
PHIL GRAY FOR TEXAS,{2018},"GRAY, PHIL W",H,House,T,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,TX,C00691733,H6TX01261,11/16/18,12/21/18,11/16/18
