"","committee_name","committee_id","candidate_name","candidate_id","party","state","district","region","incumbent_challenge","hold_flip","win_per","lose_per","delta","total","advertise","poll","research","consulting","fundraise","pay","materials","travel","event","mail","radio","television","newspaper","smedia","website","per_advertise","per_poll","per_research","per_consulting","per_fundraise","per_pay","per_materials","per_travel","per_event","per_mail","per_radio","per_television","per_newspaper","per_smedia","per_website"
"282","GALLEGO FOR ARIZONA","C00558627","GALLEGO, RUBEN","H4AZ07043","DEM","AZ",7,"west","I","Dem Hold",85.8,14.2,"71.6",939343.22,21850,21557.54,28500,228573.82,192075.44,NA,NA,38373.13,38955.06,46935.66,NA,NA,NA,NA,NA,0.0232609333146621,0.022949588117536,0.0303403478017332,0.243333656041079,0.204478443991963,NA,NA,0.0408510214189868,0.0414705287381539,0.0499664648668034,NA,NA,NA,NA,NA
"283","DAN NEWHOUSE FOR CONGRESS","C00559393","NEWHOUSE, DAN","H4WA04104","REP","WA",4,"west","I","GOP Hold",62.8,37.2,"25.6",1101350.26,96151.7,21000,NA,401259.99,260978.55,85984.19,NA,2432.87,32195.11,4316.33,NA,NA,2595,NA,5190,0.0873034705598562,0.019067503556952,NA,0.364334585075596,0.236962353829199,0.0780716118412684,NA,0.00220898844660009,0.0292323987829267,0.00391912560133231,NA,NA,0.00235619865382335,NA,0.00471239730764671
"284","MOOLENAAR FOR CONGRESS","C00561530","MOOLENAAR, JOHN MR.","H4MI04126","REP","MI",4,"midwest","I","GOP Hold",62.6,37.4,"25.2",1218069.36,543640.06,NA,NA,86511.64,71980.46,49612.58,NA,2881.92,138257.15,12935.26,269986.75,224051.31,8702,NA,9875,0.44631289305233,NA,NA,0.0710235745524376,0.0590938926499227,0.0407305048704287,NA,0.00236597364209211,0.113505153762344,0.010619477367036,0.221651376240184,0.183939697818193,0.00714409235283613,NA,0.00810709170124762
"285","GLENN GROTHMAN FOR CONGRESS","C00561597","GROTHMAN, GLENN S.","H4WI06048","REP","WI",6,"midwest","I","GOP Hold",55.5,44.5,"11",1927584.87,941379.38,37509,NA,320551.98,176256.16,171168.11,NA,7530.09,32197.97,85577.34,1697.95,917147.21,712,NA,NA,0.488372467874787,0.0194590653743822,NA,0.166297206929208,0.0914388584093836,0.0887992599775905,NA,0.00390648947145969,0.0167037885081553,0.0443961463548943,0.000880869126141253,0.475801208171965,0.000369374138115122,NA,NA
"286","RALPH ABRAHAM FOR CONGRESS","C00563940","ABRAHAM, RALPH LEE DR. JR.","H4LA05221","REP","LA",5,"south","I","GOP Hold",66.5,30,"36.5",1042046.62,742382,NA,NA,319030.9,20511.17,NA,NA,2562.28,41914.67,145.15,1300,354446,NA,NA,177.7,0.712426858598706,NA,NA,0.306157991280659,0.0196835435251448,NA,NA,0.00245889190639091,0.0402234115014931,0.000139293192083863,0.00124754495149171,0.340144090674177,NA,NA,0.00017052979836929
"287","BUCK FOR COLORADO","C00573378","BUCK, KENNETH R","H4CO04090","REP","CO",4,"west","I","GOP Hold",60.6,39.4,"21.2",674430.85,NA,22500,NA,357941.82,88649.16,NA,NA,2352.23,10926.37,236,NA,NA,NA,NA,432,NA,0.0333614632248807,NA,0.530731682870082,0.131442919611403,NA,NA,0.00348772598406493,0.0162008751527306,0.000349924680936526,NA,NA,NA,NA,0.000640540093917709
"288","JOSH GOTTHEIMER FOR CONGRESS","C00573949","GOTTHEIMER, JOSH","H6NJ05171","DEM","NJ",5,"northeast","I","Dem Hold",56.2,42.5,"13.7",3041452.62,48864.71,55473,35000,229166.72,209714.67,319767.94,NA,14243.73,14535.39,1045.55,NA,NA,NA,NA,444.88,0.0160662407425568,0.0182389821347932,0.0115076591263815,0.0753477856248834,0.0689521410331883,0.105136584373292,NA,0.00468319970080612,0.00477909466825756,0.000343766657131091,NA,NA,NA,NA,0.000146272211204132
"289","KELLY FOR CONGRESS","C00573980","KELLY, JOHN TRENT TRENT","H6MS01131","REP","MS",1,"south","I","GOP Hold",67,32.3,"34.7",1006311.81,1000,NA,NA,158954.39,184671.63,NA,5696.67,31845.8,61581.17,23753.68,NA,NA,NA,NA,570,0.000993727779066808,NA,NA,0.157957392947619,0.183513328736547,NA,0.00566093922717651,0.0316460561066058,0.0611949192964356,0.0236046916710637,NA,NA,NA,NA,0.000566424834068081
"290","ANTHONY BROWN FOR CONGRESS","C00574640","BROWN, ANTHONY","H6MD04209","DEM","MD",4,"south","I","Dem Hold",78.1,19.9,"58.2",539387.15,NA,NA,NA,206086.22,177639.28,7311.92,NA,1627.39,14264.66,201.95,NA,NA,NA,NA,NA,NA,NA,NA,0.382074767632117,0.329335394808719,0.0135559773717264,NA,0.00301710932490698,0.0264460508560502,0.000374406398076039,NA,NA,NA,NA,NA
"291","LAHOOD FOR CONGRESS","C00575050","LAHOOD, DARIN MCKAY","H6IL18088","REP","IL",18,"midwest","I","GOP Hold",67.2,32.8,"34.4",1319682.93,4839.77,9910,NA,412041.39,372732.46,945.05,NA,22105.79,142686.92,72007.12,NA,NA,315.45,NA,NA,0.00366737334398953,0.00750937954467593,NA,0.312227566662547,0.282440919350226,0.000716118984732189,NA,0.0167508342325834,0.108122122940546,0.0545639549948562,NA,NA,0.000239034689946319,NA,NA
"292","FRIENDS OF RAJA FOR CONGRESS","C00575092","KRISHNAMOORTHI, S. RAJA","H6IL08147","DEM","IL",8,"midwest","I","Dem Hold",66,34,"32",2234614.31,52250,NA,34400,267819.33,66785.51,405192.32,1007.98,27354.19,51037.25,6865.39,NA,NA,NA,NA,3725,0.0233821110722235,NA,0.0153941554236266,0.119850360217196,0.0298868174705281,0.181325393911041,0.000451075604183346,0.0122411236147503,0.0228393999678629,0.00307229304371545,NA,NA,NA,NA,0.00166695433002933
"293","JAMIE RASKIN FOR CONGRESS","C00575126","RASKIN, JAMIE","H6MD08457","DEM","MD",8,"south","I","Dem Hold",68.2,30.3,"37.9",861843.26,24,NA,NA,95509.25,87238.59,137614.06,NA,17748.54,30470.4,2183.78,NA,NA,NA,NA,12224.87,2.78472909331565e-05,NA,NA,0.110819744648232,0.101223266513681,0.159674115221369,NA,0.0205936982091152,0.0353549205687354,0.00253384820808368,NA,NA,NA,NA,0.014184562979584
"294","DON BACON FOR CONGRESS","C00575167","BACON, DONALD J","H6NE02125","REP","NE",2,"midwest","I","GOP Hold",51,49,"2",2697022.22,1081214.5,37344.82,4165.8,417726.55,329506.33,386950.59,NA,35936.45,19871.67,22969.21,9990,117000,4675,NA,10456,0.400891951123784,0.0138466860684596,0.00154459239123362,0.154884356125179,0.122174125061528,0.143473267342974,NA,0.0133244916313667,0.00736800381273833,0.00851650751323806,0.00370408516693644,0.0433811776307872,0.00173339320875154,NA,0.00387686831886761
"295","ANGIE CRAIG FOR CONGRESS","C00575209","CRAIG, ANGELA DAWN","H6MN02131","DEM","MN",2,"midwest","I","Dem Pickup",52.8,47.2,"5.6",6021218.43,2160,117246.63,NA,243857.39,62274.33,914879.87,NA,26249.23,12002.8,136693.88,NA,NA,NA,NA,9885.47,0.000358731380552158,0.0194722432615686,NA,0.0404996750798825,0.0103424798027133,0.151942647594666,NA,0.00435945486867182,0.00199341713633863,0.0227020297617736,NA,NA,NA,NA,0.00164177236134581
"296","SALUD CARBAJAL FOR CONGRESS","C00576041","CARBAJAL, SALUD O.","H6CA24303","DEM","CA",24,"west","I","Dem Hold",58.6,41.4,"17.2",2258982.44,640860.29,NA,86700,712496.44,485226.97,NA,NA,5427.22,70859.26,31006.49,NA,605693,NA,NA,10000,0.283694232700631,NA,0.038380112419112,0.31540592232315,0.214798911849886,NA,NA,0.00240250650199831,0.0313677781399664,0.0137258658814541,NA,0.268126475564812,NA,NA,0.00442677190531857
"297","KANSANS FOR MARSHALL","C00576173","MARSHALL, ROGER W","H6KS01179","REP","KS",1,"midwest","I","GOP Hold",68.4,31.6,"36.8",897619.3,99403.98,7000,NA,222981.28,203417.41,28.51,NA,43725.97,7588.31,6300.46,32030,NA,2111.96,NA,4279,0.110741803345806,0.00779840629540831,NA,0.248414088244315,0.226618801534236,3.17617947831558e-05,NA,0.0487132685315478,0.00845381778221569,0.00701907813256689,0.035683279091704,NA,0.00235284602280722,NA,0.00476705436257888
"298","BARRAGAN FOR CONGRESS","C00577353","BARRAGAN, NANETTE","H6CA44103","DEM","CA",44,"west","I","Dem Hold",68.3,31.7,"36.6",978770.05,8354.48,18810,6790,260812.09,125643.55,8331.89,NA,16693.36,1321.95,358383.27,NA,NA,NA,NA,NA,0.00853569232119434,0.0192179971179134,0.00693727806648763,0.266469218178468,0.128368813491994,0.00851261233422498,NA,0.0170554462715732,0.00135062367304762,0.366156759700606,NA,NA,NA,NA,NA
"299","JIM BANKS FOR CONGRESS, INC.","C00577999","BANKS, JAMES E HON.","H6IN03229","REP","IN",3,"midwest","I","GOP Hold",64.7,35.3,"29.4",1273445.93,469970.65,48500,NA,193226.79,107122.54,61613.36,NA,144.06,6079.64,65178.29,NA,NA,NA,NA,450,0.369054263654524,0.0380856374483053,NA,0.15173537049979,0.0841202107418883,0.0483831771326169,NA,0.000113126122284595,0.00477416422383948,0.0511826128338248,NA,NA,NA,NA,0.000353371893850256
"300","LOU CORREA FOR CONGRESS","C00578302","CORREA, LOU","H6CA46116","DEM","CA",46,"west","I","Dem Hold",69.1,30.9,"38.2",672662.79,8620,NA,NA,6167.5,150419.72,8993.05,NA,657.02,13273.8,140388.38,7000,NA,1620,NA,216,0.0128147418411534,NA,NA,0.00916878425815705,0.223618315500996,0.0133693287835945,NA,0.000976744974997056,0.0197332158063924,0.208705434709715,0.0104064028872476,NA,0.00240833895390586,NA,0.000321111860520782
"301","KEEP AL GREEN IN CONGRESS","C00578567","GREEN, ALEXANDER","H4TX09095","DEM","TX",9,"south","I","Dem Hold",89.1,NA,"89.1",609349.01,168901.25,NA,NA,139227.06,174138.53,3863.88,NA,2437.12,2771.04,9782.09,NA,NA,NA,NA,655.47,0.277183103981739,NA,NA,0.228484920325053,0.285777981324693,0.006340996598977,NA,0.00399954699196114,0.00454754164612494,0.0160533451921092,NA,NA,NA,NA,0.00107568895533284
"302","BRIAN MAST FOR CONGRESS","C00579896","MAST, BRIAN","H6FL18097","REP","FL",18,"south","I","GOP Hold",54.3,45.7,"8.6",137826.56,NA,NA,NA,55534.58,45534.58,NA,NA,NA,NA,5956.18,NA,NA,NA,NA,2119,NA,NA,NA,0.40293090098164,0.330375944955747,NA,NA,NA,NA,0.0432150377982299,NA,NA,NA,NA,0.0153743951818866
"303","DARREN SOTO FOR CONGRESS","C00581074","SOTO, DARREN","H6FL09179","DEM","FL",9,"south","I","Dem Hold",58,42,"16",1526009.85,48877.89,29000,NA,543258.45,184199.56,15207.57,NA,27904.74,28630.14,143927.57,1500,NA,NA,NA,28053,0.0320298653380252,0.0190038091824899,NA,0.355999307606042,0.1207066651634,0.00996557787618474,NA,0.0182860811809308,0.018761438531999,0.0943162784958433,0.000982955647370166,NA,NA,NA,0.0183832365171168
"304","FRIENDS OF PAUL MITCHELL","C00581090","MITCHELL, PAUL III","H4MI04118","REP","MI",10,"midwest","I","GOP Hold",60.3,35,"25.3",707045.72,181436.98,41500,NA,68773.65,79334.31,1833.95,NA,NA,10161.9,NA,NA,NA,NA,NA,2875.31,0.256612797260126,0.0586949313546513,NA,0.0972690280905738,0.112205346494425,0.00259382094838223,NA,NA,0.0143723379019959,NA,NA,NA,NA,NA,0.00406665356803235
"305","FRIENDS OF NEAL DUNN","C00582304","DUNN, NEAL PATRICK MD, FACS","H6FL02208","REP","FL",2,"south","I","GOP Hold",67.4,32.6,"34.8",1076347.39,NA,NA,17600,498339.17,184152.35,NA,NA,68027.76,NA,42824.18,NA,NA,NA,NA,NA,NA,NA,0.0163515981582861,0.462991014453057,0.171090069721821,NA,NA,0.0632024201777458,NA,0.0397865785692108,NA,NA,NA,NA,NA
"306","TOM O'HALLERAN FOR CONGRESS","C00582890","O'HALLERAN, TOM","H6AZ01199","DEM","AZ",1,"west","I","Dem Hold",53.8,46.2,"7.6",3167494.68,43640.13,46650,55695,255517.41,113334.53,713658.77,NA,28272.01,32617.68,30660.83,11012.65,10053.65,NA,NA,NA,0.0137774911748234,0.014727727972064,0.0175832970933356,0.0806686153613366,0.0357804957702407,0.225307014564583,NA,0.00892566929267897,0.0102976273980672,0.00967983630520257,0.00347676984890784,0.0031740069094607,NA,NA,NA
"307","TEXANS FOR JODEY ARRINGTON","C00588657","ARRINGTON, JODEY COOK","H6TX19099","REP","TX",19,"south","I","GOP Hold",75.2,24.8,"50.4",1203574.36,64123.93,NA,NA,239339.07,193758.69,NA,535.9,6212.7,57337.11,9456.99,NA,NA,NA,NA,667.02,0.0532779129658428,NA,NA,0.198856903199566,0.160986056565711,NA,0.000445257075765555,0.00516187466805125,0.0476390258097555,0.00785742062501232,NA,NA,NA,NA,0.000554199243659528
"308","COMER FOR CONGRESS","C00588764","COMER, JAMES","H6KY01110","REP","KY",1,"south","I","GOP Hold",68.6,31.4,"37.2",634936.07,NA,20000,NA,110477.96,73418.47,NA,NA,11096.76,34726.25,81395.4,NA,NA,NA,NA,NA,NA,0.0314992342457407,NA,0.173998557051578,0.115631279224694,NA,NA,0.0174769721304383,0.0546925141613076,0.128194638556288,NA,NA,NA,NA,NA
"309","CHARLIE CRIST FOR CONGRESS","C00590067","CRIST, CHARLIE JOSEPH","H6FL13205","DEM","FL",13,"south","I","Dem Hold",57.6,42.4,"15.2",2084395.08,3810,27900,NA,263343.19,160184.84,424556.41,NA,119983.31,39609.61,78392.78,NA,NA,570,NA,NA,0.00182786844804873,0.013385178399097,NA,0.12634034330958,0.0768495577143657,0.20368327198316,NA,0.0575626526617977,0.019002928178088,0.0376093672222638,NA,NA,0.000273460633960046,NA,NA
"310","TREY FOR CONGRESS","C00590463","HOLLINGSWORTH, TREY","H6IN09176","REP","IN",9,"midwest","I","GOP Hold",56.5,43.5,"13",1538576.86,11791.01,20500,NA,185932.96,236412.52,105753.21,940.1,610.38,21733.11,1415.7,NA,NA,NA,NA,498,0.00766358204555345,0.0133240012461906,NA,0.120847365402337,0.153656620053417,0.0687344342355441,0.000611019198611891,0.000396717262470722,0.0141254626694438,0.000920136027523513,NA,NA,NA,NA,0.000323675737590386
"311","VAL DEMINGS FOR CONGRESS","C00590489","DEMINGS, VALDEZ VAL","H2FL08063","DEM","FL",10,"south","I","Dem Hold",100,0,"100",838954,NA,NA,NA,198603.17,172962.39,82138.18,NA,9335.38,18368.11,10903.17,NA,NA,NA,NA,15613.8,NA,NA,NA,0.236727126874656,0.206164330821475,0.0979054632315955,NA,0.0111274038862679,0.0218940609377868,0.0129961475837769,NA,NA,NA,NA,0.0186110323092804
"312","LISA BLUNT ROCHESTER FOR CONGRESS","C00590778","BLUNT ROCHESTER, LISA","H6DE00206","DEM","DE",0,"south","I","Dem Hold",64.5,35.5,"29",1240108.06,10451.28,NA,24800,251507.82,117777.32,196824.89,3961.66,18043.28,101228.68,159619.59,NA,300,NA,NA,750,0.00842771717813043,NA,0.0199982572486465,0.202811213080899,0.0949734332022646,0.158715918675668,0.00319460870208359,0.0145497643165064,0.0816289186927791,0.128714258981592,NA,0.000241914402201369,NA,NA,0.000604786005503424
"313","DWIGHT EVANS FOR CONGRESS","C00591065","EVANS, DWIGHT","H6PA02171","DEM","PA",3,"northeast","I","Dem Hold",93.4,6.6,"86.8",1507079.39,32979.09,3500,NA,67940.04,60012.75,817554.57,NA,14431.42,107875.39,144623.21,5818.8,NA,NA,NA,NA,0.021882782167169,0.00232237267872132,NA,0.0450805979106383,0.0398205631356952,0.542476113351932,NA,0.009575753006615,0.0715791024121165,0.0959625690322791,0.00386097775512676,NA,NA,NA,NA
"314","JIMMY PANETTA FOR CONGRESS","C00592154","PANETTA, JIMMY","H6CA20152","DEM","CA",20,"west","I","Dem Hold",81.4,18.6,"62.8",761111.93,2213.85,NA,NA,237136.82,168890.84,605.6,NA,1425.2,23817.43,3188.27,225,NA,NA,NA,9703.59,0.00290870489968539,NA,NA,0.311566289599481,0.221900134977519,0.00079567797603698,NA,0.00187252353277395,0.0312929400541652,0.004188963376254,0.000295620119894849,NA,NA,NA,0.0127492286187131
"315","VICENTE GONZALEZ FOR CONGRESS","C00592659","GONZALEZ, VICENTE","H6TX15162","DEM","TX",15,"south","I","Dem Hold",59.7,38.8,"20.9",583111.5,14812,NA,NA,78333.96,77519.69,3960,NA,24962.08,24649.01,244.05,NA,NA,NA,2599,1299,0.0254016598883747,NA,NA,0.13433787534631,0.132941452878223,0.00679115400742397,NA,0.0428084165721307,0.0422715209698317,0.000418530589775712,NA,NA,NA,0.00445712355184214,0.00222770430698074
"316","ESPAILLAT FOR CONGRESS 2016","C00593525","ESPAILLAT, ADRIANO","H2NY13096","DEM","NY",13,"northeast","I","Dem Hold",94.6,5.4,"89.2",106729.38,14270,NA,NA,46665.5,33684.71,72.55,NA,1266.61,4741.35,NA,NA,6885,500,NA,980.39,0.133702641203387,NA,NA,0.437231997412521,0.315608598119843,0.00067975659560657,NA,0.011867491406771,0.0444240376923393,NA,NA,0.0645089477705202,0.00468474566234714,NA,0.00918575559981703
"317","SMUCKER FOR CONGRESS","C00599464","SMUCKER, LLOYD K.","H6PA16320","REP","PA",11,"northeast","I","GOP Hold",59,41,"18",1864570.78,6987.14,12045,NA,320778.15,200344.33,NA,NA,1242.89,30300.45,63919.38,NA,NA,NA,NA,1630.59,0.0037473181897659,0.00645993175973722,NA,0.172038601827709,0.107447961830658,NA,NA,0.000666582364870053,0.016250630077985,0.0342810156018856,NA,NA,NA,NA,0.000874512256381064
"318","DAVIDSON FOR CONGRESS","C00600718","DAVIDSON, WARREN","H6OH08315","REP","OH",8,"midwest","I","GOP Hold",66.6,33.4,"33.2",658123.64,8027.33,23000,NA,182622.48,106233.78,NA,NA,762,3318,52856.39,NA,NA,NA,NA,NA,0.0121972977600379,0.0349478405000009,NA,0.277489621858896,0.161419182571834,NA,NA,0.00115783715047829,0.00504160585995665,0.0803137690054714,NA,NA,NA,NA,NA
"319","PRAMILA FOR CONGRESS","C00605592","JAYAPAL, PRAMILA","H6WA07458","DEM","WA",7,"west","I","Dem Hold",83.6,16.4,"67.2",2021417.55,306318.24,NA,50324.4,185979.62,120295.42,442420.22,NA,110693.85,78795.85,3373.94,NA,76559.04,NA,NA,10153.7,0.151536351309506,NA,0.0248955986357198,0.0920045539329566,0.0595104262352922,0.218866319825906,NA,0.0547605070511038,0.0389804916851543,0.00166909602620201,NA,0.0378739365352794,NA,NA,0.00502305918932979
"320","SUOZZI FOR CONGRESS","C00607200","SUOZZI, THOMAS","H6NY03247","DEM","NY",3,"northeast","I","Dem Hold",59,41,"18",1658853.12,2890.86,1200.64,53437.9,525279.58,64195,354808.83,42360.45,22296.73,85707.83,18656.71,NA,NA,600,NA,5370.13,0.00174268593472579,0.000723777159969413,0.0322137622407462,0.316652254299645,0.0386984231611778,0.213888032473906,0.0255359859708375,0.0134410513692737,0.0516669191302482,0.0112467522139633,NA,NA,0.000361695675624374,NA,0.00323725466423453
"321","BRIAN FITZPATRICK FOR CONGRESS","C00607416","FITZPATRICK, BRIAN","H6PA08277","REP","PA",1,"northeast","I","GOP Hold",51.3,48.7,"2.6",4126660.61,1778992.25,75000,NA,505777.58,255293.78,321794.96,NA,5639.19,4415.97,82790.99,NA,NA,NA,NA,1591.1,0.431097300730045,0.0181745016341434,NA,0.122563406056308,0.0618644962906218,0.0779795070183879,NA,0.00136652623826993,0.00107010738641771,0.0200624664406313,NA,NA,NA,NA,0.00038556599400114
"322","LIZ CHENEY FOR WYOMING","C00607556","CHENEY, ELIZABETH MRS.","H6WY00159","REP","WY",0,"west","I","GOP Hold",63.7,29.8,"33.9",829545.73,76220.21,1500,113580,381993.23,119724.59,NA,NA,NA,15742.53,55331.32,30264,2094.75,NA,NA,27729.35,0.0918818664764871,0.00180821857765454,0.136918310700002,0.460484836682843,0.144325485226716,NA,NA,NA,0.018977290136856,0.0667007471667656,0.0364826180227581,0.00252517724369457,NA,NA,0.03342715054419
"323","DREW FERGUSON FOR CONGRESS INC.","C00607838","FERGUSON, ANDERSON DREW IV","H6GA03113","REP","GA",3,"south","I","GOP Hold",65.5,34.5,"31",1300540.63,29020.56,27312,NA,502371.76,329924.26,1250,NA,27087.75,94030.68,142787.3,NA,NA,NA,NA,NA,0.0223142278915192,0.0210004973085693,NA,0.386279173761761,0.253682393605804,0.000961138753504379,NA,0.0208280690161906,0.0723012244530953,0.109790726030605,NA,NA,NA,NA,NA
"324","MIKE JOHNSON FOR LOUISIANA","C00608695","JOHNSON, JAMES MICHAEL","H6LA04138","REP","LA",4,"south","I","GOP Hold",64.2,33.6,"30.6",986290.91,198279.34,NA,NA,210068.71,303006.41,18569.45,NA,44192.61,6745,24658.34,20210,178069.34,NA,NA,6214,0.201035351730049,NA,NA,0.212988589745798,0.30721809045163,0.0188275586966527,NA,0.0448068714330947,0.00683875308148181,0.0250010820843923,0.0204909117534095,0.180544439976639,NA,NA,0.00630037237187961
"325","MIKE GALLAGHER FOR WISCONSIN","C00610212","GALLAGHER, MICHAEL JOHN","H6WI08155","REP","WI",8,"midwest","I","GOP Hold",63.7,36.3,"27.4",2361758.68,132530.12,62500,NA,555716.05,484987.2,643.48,NA,12812.02,100067.71,10440.69,NA,NA,NA,NA,372.59,0.0561150134102609,0.0264633302840238,NA,0.235297558004529,0.205350023313982,0.000272457980338618,NA,0.00542477946984829,0.0423699977679345,0.00442072684580967,NA,NA,NA,NA,0.000157759555688391
"326","BIGGS FOR CONGRESS","C00610451","BIGGS, ANDY MR.","H6AZ05083","REP","AZ",5,"west","I","GOP Hold",59.4,40.6,"18.8",645997.46,1640,8978,NA,105787.43,142414.32,NA,NA,2848.19,58355.83,NA,NA,NA,NA,NA,15910.52,0.00253870967232596,0.013897887462282,NA,0.163758275458235,0.220456470525441,NA,NA,0.00440898018391589,0.0903344573522007,NA,NA,NA,NA,NA,0.0246293847656924
"327","MCEACHIN FOR CONGRESS","C00610964","MCEACHIN, ASTON DONALD","H6VA04061","DEM","VA",4,"south","I","Dem Hold",62.6,36,"26.6",992993.17,4780,NA,29500,239788.22,92052.32,145920.91,70821.88,9733.39,32937.11,215.9,NA,NA,NA,NA,890,0.00481372898063337,NA,0.0297081600269214,0.241480230926462,0.0927018662172671,0.146950567645898,0.071321618455845,0.00980207144828599,0.0331695232103157,0.000217423449146181,NA,NA,NA,NA,0.000896280082168138
"328","FRIENDS OF MATT GAETZ","C00612432","GAETZ, MATT","H6FL01119","REP","FL",1,"south","I","GOP Hold",67.1,32.9,"34.2",1413829.34,188615.42,34208.94,NA,226811.27,121223.13,67150.13,NA,35.35,3005.38,240035.52,NA,NA,NA,45151.51,594.64,0.133407487497749,0.0241959471572432,NA,0.160423371890132,0.0857409919078352,0.0474952160774935,NA,2.50030176909471e-05,0.00212570210206559,0.169776869958011,NA,NA,NA,0.0319356153692496,0.000420588244405792
"329","BERGMANFORCONGRESS","C00614214","BERGMAN, JOHN","H6MI01226","REP","MI",1,"midwest","I","GOP Hold",56.3,43.7,"12.6",1483060.91,92607.51,18895,2600,256981.07,106338.86,NA,NA,9916.84,40910.44,41459.7,28060,434.75,647.9,NA,336.17,0.0624434973476578,0.0127405421264862,0.00175313096209919,0.173277488650146,0.0717022876693581,NA,NA,0.00668673817314759,0.0275851380911928,0.0279554937497476,0.0189203287678859,0.000293143725297163,0.000436866750132333,NA,0.000226673090588033
"330","TED BUDD FOR CONGRESS","C00614776","BUDD, THEODORE P.","H6NC13129","REP","NC",13,"south","I","GOP Hold",51.6,45.5,"6.1",2376012.8,1134634.27,NA,12569.04,82614.15,187838.93,33722.19,NA,NA,10159.08,71330.87,NA,NA,NA,13378.77,NA,0.47753710333547,NA,0.00528997150183703,0.0347700778379645,0.079056362827675,0.0141927644497538,NA,NA,0.00427568403671899,0.0300212482020299,NA,NA,NA,0.00563076512045726,NA
"331","KUSTOFF FOR CONGRESS","C00614826","KUSTOFF, DAVID","H2TN07103","REP","TN",8,"south","I","GOP Hold",67.7,30.1,"37.6",1827055.9,966539.13,96250,5000,159131.07,203315.34,240,NA,1834.73,6133.91,60665.96,NA,NA,NA,NA,5000,0.529014536446312,0.0526803804962946,0.00273664314266466,0.0870969903000779,0.111280306201907,0.000131358870847903,NA,0.00100420025462822,0.00335726454784443,0.0332042166854337,NA,NA,NA,NA,0.00273664314266466
"332","CITIZENS FOR JOHN RUTHERFORD","C00615294","RUTHERFORD, JOHN","H6FL04105","REP","FL",4,"south","I","GOP Hold",65.2,32.4,"32.8",521288.91,NA,NA,NA,234289.81,144719.03,NA,NA,1813.85,16828.15,6750,NA,NA,NA,NA,NA,NA,NA,NA,0.449443303906082,0.277617703395992,NA,NA,0.00347954841394957,0.0322818108676051,0.0129486737018825,NA,NA,NA,NA,NA
